IPLAN	ICURSO	TITULO	ITEMA	IRECURSO	BACTIVO	IUSUARIOCRE	IAPPCRE	IPCRE	FHCRE	IUSUARIOULT	IAPPULT	IPULT	FHULT
550004	VPFACTURA	Explicación paso de liquidación de impuestos											
550005	VPFACTURA	Explicación paso de formas de pago											
550006	VPFACTURA	Explicación de configuración de formas de pago por defecto											
550007	VPFACTURA	Programación a cuotas											
550008	VPFACTURA	Programación escalonada a cuotas											
600001	VPFACTURA	Descripción general del módulo de Inventarios básico											
055090	MIESCA	Pago nómina mensual y reporte de nómina electrónica en bloque											
055091	MIESCA	Pago Nómina Quincenal y Reporte de Nómina Electrónica Individual											
055100	MIESCA	Pago de novedades: Comisiones, Vacaciones, Incapacidades											
055110	MIESCA	Liquidación de prima en ContaPyme® 											
055120	MIESCA	Liquidación de cesantías en ContaPyme®											
055121	MIESCA	Liquidación de intereses de cesantías en ContaPyme®											
055122	MIESCA	Diferencia entre conceptos de cesantías ContaPyme®											
055130	MIESCA	Liquidación de contratos en ContaPyme®											
055140	MIESCA	¿Cómo generar el reporte de pago de nómina electrónica?											
600014	VPFACTURA	Elementos de inventario											
600015	VPFACTURA	Concepto de elemento de inventario											
055141	MIESCA	¿Cómo realizar una nota de ajuste de reemplazo en nómina electrónica?											
055142	MIESCA	¿Cómo realizar una nota de ajuste de eliminación en nómina electrónica?											
055150	MIESCA	¿Cómo generar en bloque el reporte de pago de nómina electrónica?											
020	CP40MOD092	ACTIVACIÓN FACTURACIÓN ELECTRÓNICA											
020010	CP40MOD092	Generación del set de pruebas ante la DIAN											
020030	CP40MOD092	Configuración en ContaPyme®: Activación de facturación electrónica											
600025	VPFACTURA	Operación de facturación y ventas											
600026	VPFACTURA	Explicación conceptual de la operación de facturación y venta											
600027	VPFACTURA	Ejemplo 1 operación de facturación y ventas											
600029	VPFACTURA	Implementación impuesto nacional al consumo de bolsas plásticas											
600033	VPFACTURA	Impresión de la factura de venta											
020020	CP40MOD092	Solicitar resolución de facturación electrónica ante la DIAN											
020040	CP40MOD092	Configuración en ContaPyme®: Tipos de documentos de soporte											
020050	CP40MOD092	Asociar prefijo para resolución de facturación electrónica DIAN											
010	CP40MOD091	INTRODUCCIÓN A COSTOS DE PRODUCCIÓN											
020	CP40MOD091	MATERIAS PRIMAS											
600037	VPFACTURA	Operación de devolución en ventas											
600038	VPFACTURA	Ejemplo 1  Operación de devoluciones en venta											
010030	CP40MOD091	Órdenes de trabajo											
040	CP40MOD091	MANO DE OBRA											
060	CP40MOD091	COSTOS INDIRECTOS DE PRODUCCIÓN											
080	CP40MOD091	RUTA CONTABLE DE COSTOS											
090	CP40MOD091	CIERRE DE CICLO DE COSTOS											
100	CP40MOD091	UNIDADES PRODUCTIVAS AGRÍCOLAS											
070008	CP40MOD530	¿Qué son los agentes de servicios en ContaPyme?											
010010	CP40MOD091	Introducción a costos de producción											
020010	CP40MOD091	Materias primas											
600050	VPFACTURA	Consulta de saldos de inventario											
600051	VPFACTURA	Informe de saldos de inventario por centro de costos											
080030	CP40MOD091	Informes de costos											
040010	CP40MOD091	Mano de obra - Parte 1											
040020	CP40MOD091	Mano de obra - Parte 2											
010	SE281025	Curso Virtual : Sostenibilidad Empresarial											
060010	CP40MOD091	Costos indirectos											
010010	SE281025	Curso Virtual : Sostenibilidad Empresarial											
080010	CP40MOD091	Ruta contable de costos											
080020	CP40MOD091	Registro de producción											
090010	CP40MOD091	Cierre de ciclo de costos											
090020	CP40MOD091	Cierre de ciclo de costos: Validaciones											
650001	VPFACTURA	Descripción general del módulo											
100010	CP40MOD091	Cultivos perennes - Parte 1											
100020	CP40MOD091	Cultivos perennes - Parte 2											
100030	CP40MOD091	Cultivos transitorios											
050005	CP40MOD020	Capacitación Exógena DIAN AG 2024 con ContaPyme											
115050	CAPCPR8DIS	Reunión con Distribuidores 15/02/2023											
115060	CAPCPR8DIS	Reunión con Distribuidores 17/02/2023											
115070	CAPCPR8DIS	Reunión con Distribuidores 08/03/2023											
115080	CAPCPR8DIS	Reunión con Distribuidores 10/03/2023											
115090	CAPCPR8DIS	Reunión con Distribuidores 15/03/2023											
010	EMPRE-2023	¿Cómo asesorar el proceso de creación de empresas en Colombia?											
010010	EMPRE-2023												
115100	CAPCPR8DIS	Reunión con Distribuidores 04/04/2023											
040030	CP40MOD094	¿Cómo realizar cambios en un contrato de un empleado?											
040012	CP40MOD094	Ajuste a cero y cruce de provisiones de nómina											
060012	CP40MOD094	¿Cómo realizar una nota de ajuste de eliminación en nómina electrónica?											
045	CP40MOD094	PRESTACIONES SOCIALES											
045010	CP40MOD094	Cumplimiento normativo y responsabilidad del contribuyente											
045020	CP40MOD094	¿Pago o abono en cuenta? Consideraciones											
045030	CP40MOD094	Reporte de nómina de los abonos en cuenta de prestaciones sociales y vacaciones											
045040	CP40MOD094	Reporte de nómina de los pagos de prestaciones sociales y vacaciones											
050040	CP40MOD094	Liquidación de contratos											
050050	CP40MOD094	Registro de vacaciones en dos periodos diferentes											
050060	CP40MOD094	Licencia de maternidad y de paternidad											
010	CPDRJUR23	Declaración de renta para personas jurídicas AG 2022											
010010	CPDRJUR23												
010030	CP40MOD030	Cálculo automático de impuestos											
160	VPCONTADOR	INFORMACIÓN EXÓGENA											
160010	VPCONTADOR	Generación de información exógena AG 2022											
050	CP40MOD020	INFORMACIÓN EXÓGENA											
040	CP40MOD070	Información Exógena AG2022											
040010	CP40MOD070	Generación de información exógena AG 2022											
115110	CAPCPR8DIS	Reunión con Distribuidores 20/04/2023											
115120	CAPCPR8DIS	Reunión con Distribuidores 24/04/2023											
030001	MIESCA	Curso básico de contabilidad											
010	PRUEBA	Capítulo 1 Prueba											
020	PRUEBA	Capítulo 2 Prueba											
010010	PRUEBA	Información exógena AG 2022											
010	EXOAG22	¿Cómo presentar su información exógena? AG 2022											
010010	EXOAG22	Sesión 1											
010020	EXOAG22	Sesión 2											
010	CP40MOD600	Introducción											
010010	CP40MOD600	Contapyme y su funcionamiento técnico											
020	CP40MOD600	Licencias											
020010	CP40MOD600	Licencia servidor y licencia cliente											
020020	CP40MOD600	Registro de licencias											
020030	CP40MOD600	Unificar módulos por licencias virtuales											
020040	CP40MOD600	Creación de usuarios y asignación de licencias											
030	CP40MOD600	Instalación de Contapyme											
030010	CP40MOD600	Instalación ContaPyme principal											
030020	CP40MOD600	Reglas de entrada y salida para firewall y antivirus											
030030	CP40MOD600	Ingreso a ContaPyme por primera vez											
030040	CP40MOD600	Creación de áreas de trabajo											
040	CP40MOD600	Tipos de conexión a Contapyme											
040010	CP40MOD600	Conexión a ContaPyme por medio de red local 											
040020	CP40MOD600	Conexión a ContaPyme por internet											
050	CP40MOD600	Copias de seguridad											
050010	CP40MOD600	Generación de Copia de seguridad manuales y automáticas  al ingresar y salir de ContaPyme											
050020	CP40MOD600	Copias de seguridad según tiempo específico u horas programadas 											
050030	CP40MOD600	Reindex en ContaPyme											
050040	CP40MOD600	Recuperación de copias de seguridad  											
050050	CP40MOD600	Copia de seguridad espejo											
060	CP40MOD600	Especificaciones de los equipos											
060010	CP40MOD600	Requerimientos técnicos para la instalación del sistema											
115130	CAPCPR8DIS	Reunión con Distribuidores 12/05/2023											
115140	CAPCPR8DIS	Reunión con Distribuidores 26/05/2023											
115150	CAPCPR8DIS	Reunión con Distribuidores 31/05/2023											
010	PRIMA0623	Cálculo de prima: De principiante a experto en pocos pasos											
JJJ	PRUEBA	jjjjjjjjjjj											
010010	PRIMA0623												
010	DRPN-AG22	Aprendiendo a declarar: Curso práctico de declaración de renta personas naturales											
115160	CAPCPR8DIS	Reunión con Distribuidores 09/06/2023											
115170	CAPCPR8DIS	Reunión con Distribuidores 23/06/2023											
115180	CAPCPR8DIS	Reunión con Distribuidores 06/07/2023											
010010	DRPN-AG22												
115190	CAPCPR8DIS	Reunión con Distribuidores 18/07/2023											
115200	CAPCPR8DIS	Reunión con Distribuidores 21/07/2023											
115210	CAPCPR8DIS	Reunión con Distribuidores 02/08/2023											
115220	CAPCPR8DIS	Reunión con Distribuidores 04/08/2023											
115230	CAPCPR8DIS	Reunión con Distribuidores 11/08/2023											
115240	CAPCPR8DIS	Reunión con Distribuidores 18/08/2023											
010	CP40MOD650	Documentos electrónicos											
115250	CAPCPR8DIS	Reunión con Distribuidores 25/08/2023											
010001	CP40MOD800	Mano de obra parte II											
010002	CP40MOD800	Inventarios Básico parte I											
020001	CP40MOD800	Concepto de servidor											
100	PRU-ESTRU	Temporada 1											
010	CP40MOD800	TemporadaUno											
020	CP40MOD800	TemporadaDos											
030	CP40MOD800	TemporadaTres											
200	PRU-ESTRU	Temporada 2											
300	PRU-ESTRU	Temporada 3											
100010	PRU-ESTRU												
100020	PRU-ESTRU												
100030	PRU-ESTRU												
200010	PRU-ESTRU												
010010	CP40MOD650	Introducción a los documentos electrónicos											
010020	CP40MOD650	Facturación electrónica DE											
040030	CPCAPNE	Bonificación no salarial											
010030	CP40MOD650	Nómina electrónica DE											
010	RENTA-AG22	Declaración de renta personas naturales AG 2022											
010010	RENTA-AG22												
010	NIIF-2023	NIIF para Pymes: Fundamentos e implementación											
010010	NIIF-2023												
115260	CAPCPR8DIS	Reunión con Distribuidores 12/10/2023											
115270	CAPCPR8DIS	Reunión con Distribuidores 27/10/2023											
050011	CPCAPNE	Prima Legal											
050011	CP40MOD094	Prima Legal											
050012	CP40MOD094	Liquidación de prima - Caso práctico 1											
050013	CP40MOD094	Liquidación de prima - Caso práctico 2											
010	CIERREF-23	Sesión 1											
010010	CIERREF-23												
020	CIERREF-23	Sesión 2											
020010	CIERREF-23												
115280	CAPCPR8DIS	Reunión con Distribuidores 02/11/2023											
115300	CAPCPR8DIS	Reunión con Distribuidores 15/11/2023											
115290	CAPCPR8DIS	Reunión con Distribuidores 03/11/2023											
115310	CAPCPR8DIS	Reunión con Distribuidores 07/12/2023											
040040	CP40MOD094	Creación y modificación al contrato											
050041	CP40MOD094	Liquidación de contratos											
050022	CP40MOD094	Cálculo y pago de intereses a las cesantías											
050070	CP40MOD094	Exploradores de Nómina											
050080	CP40MOD094	Certificado Laboral											
010	ACT-TRIB24	Actualización Tributaria 2024											
010010	ACT-TRIB24												
010	PTOV-POS23	Curso virtual: Punto de venta POS											
010010	PTOV-POS23												
010	CP40MOD660	INTRODUCCIÓN											
020	CP40MOD660	CONFIGURACIONES INICIALES											
030	CP40MOD660	PLANILLA PILA											
010010	CP40MOD660	Conceptos básicos PILA											
010020	CP40MOD660	¿Cómo funciona PILA en contapyme?											
020010	CP40MOD660	Configuraciones de la empresa											
020020	CP40MOD660	Configuración del empleado para el manejo de PILA											
020030	CP40MOD660	Proveedores de nómina											
020040	CP40MOD660	Catálogo de tipos de entidades											
030010	CP40MOD660	Registro de PILA											
030020	CP40MOD660	¿Cómo configurar un beneficiario adicional?											
030030	CP40MOD660	¿Cómo realizar traslados entre entidades de nómina?											
010	CIERREC-24	Sesión 1											
010010	CIERREC-24												
020	CIERREC-24	Sesión 2											
020010	CIERREC-24												
020010	CP40MOD670	Pago de nómina en planilla											
030	CP40MOD670	Reporte de Nómina en planilla											
030010	CP40MOD670	Reporte de nómina en planilla											
020	CP40MOD670	Pago de Nómina en planilla											
040	CP40MOD670	PILA											
040010	CP40MOD670	Conceptos básicos PILA											
040020	CP40MOD670	¿Cómo funciona PILA en contapyme?											
040030	CP40MOD670	Configuraciones de la empresa											
040040	CP40MOD670	Configuración del empleado para el manejo de PILA											
040050	CP40MOD670	Proveedores de nómina											
040060	CP40MOD670	Catálogo de tipos de entidades											
040070	CP40MOD670	Registro de PILA											
040080	CP40MOD670	¿Cómo configurar un beneficiario adicional?											
040090	CP40MOD670	¿Cómo realizar traslados entre entidades de nómina?											
005	CAPCPR8DIS	Reunión Distribuidores 2024											
005010	CAPCPR8DIS	Reunión con Distribuidores 07/03/2024											
005020	CAPCPR8DIS	Reunión con Distribuidores 22/03/2024											
010	TMT2024	Tasa Mínima de Tributación											
